label,error,replication,eval_seed,episode,baseline_rule,action_random_seed,q_table_size,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t1,risk_window,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
,,24,336345,,Longest Waiting Time,,,,336345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,2,simulation ended,2806,1406,134,1272,0.9046941678520626,1800.7519636077782,1061.8647668807155,10.049527712952708,5382.032694391832,713.3039463397516,1403,-11851.0,157,1793,0,0,1793,0,,1,1,1,1,1,1,1
,,25,337345,,Longest Waiting Time,,,,337345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,2,simulation ended,2803,1421,155,1266,0.8909218859957776,1711.5990296082077,1044.234787370588,14.850662774973113,5955.66389082667,689.7331710976554,1383,-11548.0,146,1792,0,0,1792,0,,1,1,1,1,1,1,1
,,26,338345,,Longest Waiting Time,,,,338345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,2,simulation ended,2694,1425,184,1241,0.8708771929824561,1597.7135911466821,1007.79795705032,12.919051590771486,4971.7058056587775,613.8474109219278,1270,-10990.0,140,1799,0,0,1799,0,,1,1,1,1,1,1,1
,,27,339345,,Longest Waiting Time,,,,339345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,2,simulation ended,2788,1438,147,1291,0.8977746870653686,1675.6008672587159,989.2135938649133,18.86643466134458,5241.349543052828,664.704584810291,1352,-11863.0,141,1801,0,0,1801,0,,1,1,1,1,1,1,1
,,28,340345,,Longest Waiting Time,,,,340345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,2,simulation ended,2915,1441,156,1285,0.8917418459403192,1724.3030101475474,1055.902906330277,11.7425146016126,5163.950747848273,727.0761938933712,1475,-11692.0,134,1797,0,0,1797,0,,1,1,1,1,1,1,1
,,29,341345,,Longest Waiting Time,,,,341345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,2,simulation ended,2757,1405,144,1261,0.8975088967971531,1766.6702589747779,1057.6586316409387,12.492307912519305,5904.789985712112,711.682168910674,1353,-11683.0,171,1807,0,0,1807,0,,1,1,1,1,1,1,1
,,0,312345,,Highest Lateness Risk,,,,312345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2689,1393,146,1247,0.8951902368987796,1608.2835684867077,1009.5838262392978,8.950989732365354,5183.445221868362,624.3978118260575,1296,-11490.0,160,1792,0,0,0,1792,,1,1,1,1,1,1,1
,,1,313345,,Highest Lateness Risk,,,,313345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2793,1418,132,1286,0.9069111424541608,1661.0623639166733,973.5487475441842,17.187548032176835,4964.85192290275,667.4593431621073,1375,-12002.0,154,1799,0,0,0,1799,,1,1,1,1,1,1,1
,,2,314345,,Highest Lateness Risk,,,,314345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2750,1392,127,1265,0.9087643678160919,1805.896278430041,1068.255241636536,12.633594345573625,5457.872522888116,689.5399533529767,1358,-11887.0,169,1797,0,0,0,1797,,1,1,1,1,1,1,1
,,3,315345,,Highest Lateness Risk,,,,315345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2797,1416,142,1274,0.8997175141242938,1642.2186938027442,999.2301049517486,11.067006805049784,4901.548983007093,669.7127986507303,1381,-11788.0,156,1797,0,0,0,1797,,1,1,1,1,1,1,1
,,4,316345,,Highest Lateness Risk,,,,316345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2787,1418,126,1292,0.9111424541607899,1787.7296642262645,1044.2403268824096,18.396518633717015,5282.625712694195,696.7132521473444,1371,-12095.0,145,1788,0,0,0,1788,,1,1,1,1,1,1,1
,,5,317345,,Highest Lateness Risk,,,,317345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2784,1426,134,1292,0.906030855539972,1715.5057213221053,1050.2977712221486,10.790077922669727,5330.272931172495,683.1246894276989,1360,-12048.0,156,1786,0,0,0,1786,,1,1,1,1,1,1,1
,,6,318345,,Highest Lateness Risk,,,,318345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2727,1395,137,1258,0.9017921146953405,1736.3869315732627,1059.4162030735483,8.83969723567143,5285.058925169001,677.4935475008313,1334,-11714.0,168,1794,0,0,0,1794,,1,1,1,1,1,1,1
,,7,319345,,Highest Lateness Risk,,,,319345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2722,1428,137,1291,0.90406162464986,1639.247162857814,968.0045252140538,11.613480675584368,4871.890338508866,633.3785771288382,1295,-12014.0,158,1803,0,0,0,1803,,1,1,1,1,1,1,1
,,8,320345,,Highest Lateness Risk,,,,320345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2859,1418,134,1284,0.9055007052186178,1804.768083030217,1097.4755534992275,14.103620939431089,6254.411263363674,729.3306873564258,1441,-11950.0,150,1804,0,0,0,1804,,1,1,1,1,1,1,1
,,9,321345,,Highest Lateness Risk,,,,321345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2788,1396,131,1265,0.9061604584527221,1788.0504266709524,1068.1099055241962,12.324706307787704,5378.780405558808,710.8544284649198,1392,-11850.0,170,1791,0,0,0,1791,,1,1,1,1,1,1,1
,,10,322345,,Highest Lateness Risk,,,,322345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2796,1436,178,1258,0.8760445682451253,1659.9344939508862,1036.5259979345567,12.841325965380715,5096.303508587469,675.0905518747768,1360,-11286.0,162,1794,0,0,0,1794,,1,1,1,1,1,1,1
,,11,323345,,Highest Lateness Risk,,,,323345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2747,1390,97,1293,0.9302158273381295,1747.9297849481536,990.052503994778,9.889845300335054,5212.606937883842,679.0400894931223,1357,-12416.0,152,1789,0,0,0,1789,,1,1,1,1,1,1,1
,,12,324345,,Highest Lateness Risk,,,,324345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2739,1398,128,1270,0.9084406294706724,1674.353219054085,1010.8309556995346,11.679415142383341,4833.246658352669,667.8504683679688,1341,-11897.0,159,1796,0,0,0,1796,,1,1,1,1,1,1,1
,,13,325345,,Highest Lateness Risk,,,,325345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2845,1419,125,1294,0.9119097956307258,1755.3982454772865,1043.2079558760693,11.314777878645003,5355.044559779565,712.5214284417162,1426,-12176.0,162,1792,0,0,0,1792,,1,1,1,1,1,1,1
,,14,326345,,Highest Lateness Risk,,,,326345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2714,1423,138,1285,0.9030217849613492,1690.345958730796,998.1533930027343,12.17802885191329,5205.161126251864,655.8476414693808,1292,-11902.0,144,1793,0,0,0,1793,,1,1,1,1,1,1,1
,,15,327345,,Highest Lateness Risk,,,,327345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2824,1449,141,1308,0.9026915113871635,1692.332558083424,1027.8035626637386,16.544162234716865,5890.039217020687,679.874340613388,1375,-12093.0,141,1799,0,0,0,1799,,1,1,1,1,1,1,1
,,16,328345,,Highest Lateness Risk,,,,328345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2808,1434,129,1305,0.9100418410041841,1732.1095764785355,1029.5449907196944,9.866113810889903,5268.027711972402,699.4736899434397,1375,-12267.0,169,1795,0,0,0,1795,,1,1,1,1,1,1,1
,,17,329345,,Highest Lateness Risk,,,,329345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2728,1403,152,1251,0.8916607270135424,1690.4133264818431,1063.3094777021643,9.879101366234648,5178.561068700201,663.5006945720278,1325,-11470.0,160,1793,0,0,0,1793,,1,1,1,1,1,1,1
,,18,330345,,Highest Lateness Risk,,,,330345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2788,1416,110,1306,0.922316384180791,1787.637426958247,1022.4374360334288,12.104969750158673,6173.782714255465,690.8315935348065,1375,-12437.0,159,1797,0,0,0,1797,,1,1,1,1,1,1,1
,,19,331345,,Highest Lateness Risk,,,,331345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2771,1410,153,1257,0.8914893617021277,1707.1425475474025,1052.1029423029477,10.715534145572903,5719.443864737514,674.8082495859195,1361,-11514.0,158,1798,0,0,0,1798,,1,1,1,1,1,1,1
,,20,332345,,Highest Lateness Risk,,,,332345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2856,1395,135,1260,0.9032258064516129,1803.7444931959174,1075.156726963725,11.902551930267954,5378.943842790857,755.1653275563085,1461,-11763.0,171,1795,0,0,0,1795,,1,1,1,1,1,1,1
,,21,333345,,Highest Lateness Risk,,,,333345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2767,1417,139,1278,0.9019054340155258,1644.6321894079117,964.8309582466718,11.350712639490974,4887.657598183383,650.8728119162424,1351,-11864.0,158,1790,0,0,0,1790,,1,1,1,1,1,1,1
,,22,334345,,Highest Lateness Risk,,,,334345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2888,1394,120,1274,0.9139167862266858,1796.8613311015317,1098.7682743776902,9.86054462359245,5203.858515488642,760.0117113512035,1494,-12062.0,174,1799,0,0,0,1799,,1,1,1,1,1,1,1
,,23,335345,,Highest Lateness Risk,,,,335345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2673,1432,167,1265,0.8833798882681564,1628.8642614796297,1003.3131267412679,11.00075071128366,5684.436094732082,632.0235967755627,1245,-11439.0,153,1796,0,0,0,1796,,1,1,1,1,1,1,1
,,24,336345,,Highest Lateness Risk,,,,336345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2806,1406,124,1282,0.9118065433854907,1800.7519636077782,1061.6916893570728,10.049527712952708,5382.032694391832,713.3039463397516,1403,-12051.0,157,1793,0,0,0,1793,,1,1,1,1,1,1,1
,,25,337345,,Highest Lateness Risk,,,,337345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2803,1421,139,1282,0.9021815622800844,1711.5990296082077,1044.5005967023237,14.850662774973113,5955.66389082667,689.7331710976554,1383,-11868.0,146,1792,0,0,0,1792,,1,1,1,1,1,1,1
,,26,338345,,Highest Lateness Risk,,,,338345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2694,1425,181,1244,0.8729824561403509,1597.7135911466821,1007.3513410288559,12.919051590771486,4971.7058056587775,613.8474109219278,1270,-11050.0,140,1799,0,0,0,1799,,1,1,1,1,1,1,1
,,27,339345,,Highest Lateness Risk,,,,339345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2788,1438,130,1308,0.9095966620305981,1675.6008672587159,988.7402633322827,18.86643466134458,5241.349543052828,664.704584810291,1352,-12203.0,141,1801,0,0,0,1801,,1,1,1,1,1,1,1
,,28,340345,,Highest Lateness Risk,,,,340345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2915,1441,145,1296,0.8993754337265788,1724.3030101475474,1055.8021107136178,11.7425146016126,5163.950747848273,727.0761938933712,1475,-11912.0,134,1797,0,0,0,1797,,1,1,1,1,1,1,1
,,29,341345,,Highest Lateness Risk,,,,341345,7200.0,4,8,0.9,0.0,120.0,120.0,baseline,False,3,simulation ended,2757,1405,140,1265,0.900355871886121,1766.6702589747779,1057.223808462255,12.492307912519305,5984.255427800951,711.682168910674,1353,-11763.0,171,1807,0,0,0,1807,,1,1,1,1,1,1,1
