trial_index,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,objective_mean,objective_std,best_objective_so_far,total_reward_mean,total_reward_std,late_order_fraction_mean,n_valid_replications,best_training_reward,best_training_episode,best_training_seed,q_table_size,trial_dir
42,0.004021670413860958,0.9389866021844382,0.08,175.214912,758.004,0.9974774583245799,0.08,-302.2,229.16117569179215,-346.2,302.2,229.16117569179215,0.42907478995441795,10,1147.0,633,845345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_042
43,0.028399729385515222,0.9867485537605245,0.07999550940879971,175.214912,758.004,0.9974774023322163,0.07999550940879971,-104.2,251.20721857993388,-346.2,104.2,251.20721857993388,0.4646946436115247,10,1063.0,126,338345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_043
44,0.030519903611056734,0.8,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-130.2,270.71953506658264,-346.2,130.2,270.71953506658264,0.45998789934446443,10,1209.0,668,880345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_044
45,0.06443526644733472,0.99,0.08,175.214912,758.004,0.9974774583245799,0.08,-268.2,201.4198489612073,-346.2,268.2,201.4198489612073,0.4354384634037043,10,1155.0,598,810345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_045
46,0.006916184185564265,0.8,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-346.2,239.83735229433208,-346.2,346.2,239.83735229433208,0.4213352959098674,10,1169.0,385,597345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_046
47,0.06160551581794724,0.99,0.08,175.214912,758.004,0.9974774583245799,0.08,-50.2,265.2381738907295,-346.2,50.2,265.2381738907295,0.47445581729580255,10,1167.0,633,845345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_047
48,0.06922113424230211,0.99,0.0005,175.214912,758.004,0.9924279113496888,0.0005,-340.2,242.2032204575323,-346.2,340.2,242.2032204575323,0.4223842219109222,10,1157.0,718,930345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_048
49,0.025283174935776122,0.8,0.02052820046740834,175.214912,758.004,0.9961215848496926,0.02052820046740834,-180.2,194.87933588648013,-346.2,180.2,194.87933588648013,0.4510847150082924,10,1183.0,126,338345,24,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_049
50,0.004573044929268529,0.99,0.08,175.214912,758.004,0.9974774583245799,0.08,-60.2,172.9231042978352,-346.2,60.2,172.9231042978352,0.47257835184700203,10,1177.0,718,930345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_050
51,0.00400010101572154,0.9230675470649428,0.03709997115760166,175.214912,758.004,0.9967112806366285,0.03709997115760166,-330.2,245.11258184307422,-346.2,330.2,245.11258184307422,0.42419068509764946,10,1127.0,633,845345,23,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_gamma_high/stage1/trial_051
