trial_index,alpha,gamma,target_final_epsilon,risk_t1,risk_window,epsilon_decay,epsilon_min,objective_mean,objective_std,best_objective_so_far,total_reward_mean,total_reward_std,late_order_fraction_mean,n_valid_replications,best_training_reward,best_training_episode,best_training_seed,q_table_size,trial_dir
78,0.005,0.2,0.02,131.29142649459658,120.0,0.9616350847573034,0.02,-88.2,226.74743658969996,-270.2,88.2,226.74743658969996,0.46757281241114246,10,881.0,91,303345,21,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_078
79,0.5515148785148503,0.2,0.22,187.26717689473057,120.0,0.9849727754527325,0.22,-34.2,224.6344190506482,-270.2,34.2,224.6344190506482,0.47712460118039945,10,881.0,91,303345,21,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_079
80,0.7,0.2,0.02,245.0374234969262,1800.0,0.9616350847573034,0.02,-78.2,229.155357296699,-270.2,78.2,229.155357296699,0.4693485253620039,10,621.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_080
81,0.005,0.2,0.22,203.38817344250322,120.0,0.9849727754527325,0.22,-302.2,206.4497786656869,-302.2,302.2,206.4497786656869,0.4292198767741181,10,1141.0,91,303345,21,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_081
82,0.005,0.2,0.02,195.88377303064826,120.0,0.9616350847573034,0.02,-212.2,168.91602121238301,-302.2,212.2,168.91602121238301,0.44535266071577995,10,1161.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_082
83,0.005,0.95,0.10801386903958388,205.20787583372905,120.0,0.9779908582039855,0.10801386903958388,-222.2,272.0362720913028,-302.2,222.2,272.0362720913028,0.44362237483984934,10,767.0,75,287345,21,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_083
84,0.005,0.2,0.22,189.83070312553107,120.0,0.9849727754527325,0.22,-106.2,270.3203038372565,-302.2,106.2,270.3203038372565,0.46425840165982046,10,1021.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_084
85,0.005,0.2,0.02,193.10635112372435,1800.0,0.9616350847573034,0.02,-162.2,186.52184858616428,-302.2,162.2,186.52184858616428,0.45429457790467137,10,1141.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_085
86,0.005,0.2,0.02,182.58983935689113,120.0,0.9616350847573034,0.02,-302.2,234.2253425893772,-302.2,302.2,234.2253425893772,0.42925562059975303,10,1201.0,91,303345,21,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_086
87,0.005,0.95,0.02,194.219623884853,120.0,0.9616350847573034,0.02,-180.2,110.55496370584181,-302.2,180.2,110.55496370584181,0.45116959388511163,10,1161.0,91,303345,20,/cfs/earth/scratch/freyfab2/BA/BA-Simulation-Optimization/RL/rl_tuning_hpc_100x100/stage1/trial_087
