label,error,replication,eval_seed,episode,baseline_rule,action_random_seed,q_table_size,best_total_reward_so_far,random_seed,run_duration,due_date_lower_bound,due_date_upper_bound,rate_multiplier,risk_t1,risk_window,risk_t2,agent_type,training,fixed_action,msg,n_orders_created,n_orders_completed,n_orders_in_date,n_orders_late,late_order_fraction,time_in_system_mean,time_in_system_std,time_in_system_min,time_in_system_max,wip_mean,wip_max,total_reward,n_eval_failures,n_decision_points,action_0_count,action_1_count,action_2_count,action_3_count,epsilon,preparation_capacity,sorting_capacity,analysis1_capacity,analysis2_capacity,evaluation_capacity,dispatching_capacity,worker_capacity
,,29,341345,,Longest Waiting Time,,,,341345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,2,simulation ended,572,286,144,142,0.4965034965034965,359.85461835530236,200.9636776757843,12.492307912519305,1077.4928012613684,146.04426334596488,287,-76.0,32,360,0,0,360,0,,1,1,1,1,1,1,1
,,0,312345,,Highest Lateness Risk,,,,312345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,487,271,179,92,0.33948339483394835,310.4323371966974,187.23382173231923,8.950989732365354,997.6433225851245,109.3254777929539,217,768.0,34,350,0,0,0,350,,1,1,1,1,1,1,1
,,1,313345,,Highest Lateness Risk,,,,313345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,562,280,168,112,0.4,335.4100810780503,202.72218043443763,17.187548032176835,1088.4022945918748,135.416784777984,282,467.0,31,357,0,0,0,357,,1,1,1,1,1,1,1
,,2,314345,,Highest Lateness Risk,,,,314345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,561,276,148,128,0.463768115942029,365.3017878399713,220.6470789740226,9.596951401307663,794.4874481169156,148.05837788147468,286,107.0,31,359,0,0,0,359,,1,1,1,1,1,1,1
,,3,315345,,Highest Lateness Risk,,,,315345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,526,288,172,116,0.4027777777777778,330.08286433036767,203.92285656958217,11.067006805049784,950.6175290659335,124.84367175576061,239,494.0,22,359,0,0,0,359,,1,1,1,1,1,1,1
,,4,316345,,Highest Lateness Risk,,,,316345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,584,281,150,131,0.46619217081850534,361.13067884848107,212.99887170891165,18.396518633717015,1065.3841315908924,152.08948657422883,304,91.0,33,357,0,0,0,357,,1,1,1,1,1,1,1
,,5,317345,,Highest Lateness Risk,,,,317345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,527,277,164,113,0.40794223826714804,334.8211201728709,202.0692362784096,10.790077922669727,1021.0136416543834,126.39784038075321,251,420.0,30,352,0,0,0,352,,1,1,1,1,1,1,1
,,6,318345,,Highest Lateness Risk,,,,318345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,552,282,153,129,0.4574468085106383,347.65556874312887,208.70633275259337,8.83969723567143,1053.7369070714562,130.76134924175673,271,147.0,31,360,0,0,0,360,,1,1,1,1,1,1,1
,,7,319345,,Highest Lateness Risk,,,,319345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,552,278,161,117,0.420863309352518,339.7258800294629,202.50627412100397,11.613480675584368,1044.3458508285476,132.63484639295993,274,347.0,31,357,0,0,0,357,,1,1,1,1,1,1,1
,,8,320345,,Highest Lateness Risk,,,,320345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,567,283,153,130,0.45936395759717313,362.0909533205608,234.48656130582827,12.505778783697268,1086.0345820544915,150.57266652830006,285,137.0,31,358,0,0,0,358,,1,1,1,1,1,1,1
,,9,321345,,Highest Lateness Risk,,,,321345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,572,276,149,127,0.4601449275362319,346.5983520534918,208.99210741584994,12.324706307787704,1002.2974992667457,142.01650264372986,297,124.0,32,354,0,0,0,354,,1,1,1,1,1,1,1
,,10,322345,,Highest Lateness Risk,,,,322345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,561,297,186,111,0.37373737373737376,312.61922693151416,204.24009959923453,12.841325965380715,966.8512775015253,126.82927581498983,264,681.0,23,351,0,0,0,351,,1,1,1,1,1,1,1
,,11,323345,,Highest Lateness Risk,,,,323345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,527,255,116,139,0.5450980392156862,401.92842382467177,223.84814796167254,9.889845300335054,1128.724438382921,148.23287656560672,274,-329.0,33,351,0,0,0,351,,1,1,1,1,1,1,1
,,12,324345,,Highest Lateness Risk,,,,324345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,539,278,165,113,0.4064748201438849,331.69171516277174,180.7934887702175,11.679415142383341,885.5065771987861,120.2577648862026,262,445.0,25,358,0,0,0,358,,1,1,1,1,1,1,1
,,13,325345,,Highest Lateness Risk,,,,325345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,573,278,154,124,0.4460431654676259,367.3533223312461,215.25953492184257,11.314777878645003,1125.9757227724263,150.52665345943666,295,210.0,30,357,0,0,0,357,,1,1,1,1,1,1,1
,,14,326345,,Highest Lateness Risk,,,,326345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,535,281,167,114,0.40569395017793597,342.9656176615613,206.24303959731915,11.82614240193756,1010.26073815685,133.06154947202782,255,428.0,34,357,0,0,0,357,,1,1,1,1,1,1,1
,,15,327345,,Highest Lateness Risk,,,,327345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,556,294,172,122,0.41496598639455784,350.5936531941543,213.90399219637965,16.51933521675658,1014.3976699992986,136.6186340765332,264,443.0,19,357,0,0,0,357,,1,1,1,1,1,1,1
,,16,328345,,Highest Lateness Risk,,,,328345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,528,276,152,124,0.4492753623188406,346.44122545181426,193.65730738584622,9.866113810889903,922.4847578135224,129.12384642981777,252,154.0,42,355,0,0,0,355,,1,1,1,1,1,1,1
,,17,329345,,Highest Lateness Risk,,,,329345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,512,284,176,108,0.38028169014084506,311.0108846501915,192.484228510526,9.879101366234648,933.1579161071397,110.08996564603814,229,581.0,33,358,0,0,0,358,,1,1,1,1,1,1,1
,,18,330345,,Highest Lateness Risk,,,,330345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,613,276,134,142,0.5144927536231884,404.811860069101,234.86968982965647,12.104969750158673,1178.8243982922327,175.8695387715625,338,-164.0,28,355,0,0,0,355,,1,1,1,1,1,1,1
,,19,331345,,Highest Lateness Risk,,,,331345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,528,278,194,84,0.302158273381295,312.70714296338747,203.65727909457848,9.18877988677093,958.8789821787152,122.75888545668477,250,1016.0,28,358,0,0,0,358,,1,1,1,1,1,1,1
,,20,332345,,Highest Lateness Risk,,,,332345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,595,283,150,133,0.46996466431095407,367.2689153204886,211.5778071017469,11.902551930267954,1078.2023805323686,159.54872356859133,313,71.0,33,355,0,0,0,355,,1,1,1,1,1,1,1
,,21,333345,,Highest Lateness Risk,,,,333345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,531,272,171,101,0.3713235294117647,317.2705895133414,198.12368528481298,11.350712639490974,857.9196186204716,123.75041321105593,262,574.0,42,348,0,0,0,348,,1,1,1,1,1,1,1
,,22,334345,,Highest Lateness Risk,,,,334345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,554,283,157,126,0.4452296819787986,370.44820137864633,212.29305190293454,9.86054462359245,1049.8111077304093,142.12413425519992,272,211.0,33,359,0,0,0,359,,1,1,1,1,1,1,1
,,23,335345,,Highest Lateness Risk,,,,335345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,521,283,182,101,0.3568904593639576,301.04372603704866,187.16865807925188,11.00075071128366,982.8238447481737,114.11354165497497,238,705.0,35,357,0,0,0,357,,1,1,1,1,1,1,1
,,24,336345,,Highest Lateness Risk,,,,336345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,576,279,150,129,0.46236559139784944,375.85737463592835,208.2416970542333,10.049527712952708,968.628210364411,149.7635530452347,297,144.0,22,359,0,0,0,359,,1,1,1,1,1,1,1
,,25,337345,,Highest Lateness Risk,,,,337345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,558,288,169,119,0.4131944444444444,337.02789183932055,200.96268165912758,10.287700534497965,997.5741085495247,134.83492285531082,270,422.0,26,356,0,0,0,356,,1,1,1,1,1,1,1
,,26,338345,,Highest Lateness Risk,,,,338345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,505,283,206,77,0.27208480565371024,271.86826475072615,172.40727342653707,12.619527665270262,846.7219540778242,101.01474452687904,223,1203.0,29,358,0,0,0,358,,1,1,1,1,1,1,1
,,27,339345,,Highest Lateness Risk,,,,339345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,556,280,161,119,0.425,334.12052324282945,209.7767959971866,12.971094116126267,1033.2277899120973,132.8785693544596,278,330.0,30,358,0,0,0,358,,1,1,1,1,1,1,1
,,28,340345,,Highest Lateness Risk,,,,340345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,570,290,169,121,0.41724137931034483,348.194644429832,192.99455680299064,11.439374389418877,915.8598237570882,135.13095355104335,280,414.0,22,357,0,0,0,357,,1,1,1,1,1,1,1
,,29,341345,,Highest Lateness Risk,,,,341345,1440,4,8,0.9,175.214912,758.004,933.218912,baseline,False,3,simulation ended,572,286,160,126,0.4405594405594406,360.4137165083279,203.20269720881518,12.492307912519305,1077.4928012613684,146.04426334596488,287,244.0,32,360,0,0,0,360,,1,1,1,1,1,1,1
